datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-24T00:00;10;100;0.0;0.0
2025-11-24T01:00;10;100;0.0;0.0
2025-11-24T02:00;10;100;0.0;0.0
2025-11-24T03:00;10;100;0.0;0.0
2025-11-24T04:00;10;100;0.0;0.0
2025-11-24T05:00;10;100;0.0;0.0
2025-11-24T06:00;10;100;0.0;0.0
2025-11-24T07:00;10;100;0.0;0.0
2025-11-24T08:00;10;99;2.8;0.01
2025-11-24T09:00;10;100;37.0;0.185
2025-11-24T10:00;10;100;65.5;0.379
2025-11-24T11:00;10;100;82.2;0.499
2025-11-24T12:00;10;100;90.2;0.525
2025-11-24T13:00;10;100;92.5;0.466
2025-11-24T14:00;10;100;61.8;0.235
2025-11-24T15:00;10;100;44.0;0.095
2025-11-24T16:00;10;100;15.0;0.005
2025-11-24T17:00;10;100;0.0;0.0
2025-11-24T18:00;10;100;0.0;0.0
2025-11-24T19:00;10;100;0.0;0.0
2025-11-24T20:00;10;100;0.0;0.0
2025-11-24T21:00;10;100;0.0;0.0
2025-11-24T22:00;10;100;0.0;0.0
2025-11-24T23:00;10;100;0.0;0.0
