datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-02-04T00:00;10;95;0.0;0.0
2026-02-04T01:00;10;100;0.0;0.0
2026-02-04T02:00;10;100;0.0;0.0
2026-02-04T03:00;10;100;0.0;0.0
2026-02-04T04:00;10;100;0.0;0.0
2026-02-04T05:00;10;100;0.0;0.0
2026-02-04T06:00;10;100;0.0;0.0
2026-02-04T07:00;10;100;0.0;0.0
2026-02-04T08:00;10;100;2.2;0.008
2026-02-04T09:00;10;100;30.2;0.152
2026-02-04T10:00;10;100;105.5;0.64
2026-02-04T11:00;10;100;225.5;1.491
2026-02-04T12:00;10;100;263.2;1.738
2026-02-04T13:00;10;100;283.5;1.714
2026-02-04T14:00;10;100;127.2;0.633
2026-02-04T15:00;10;100;66.5;0.231
2026-02-04T16:00;10;100;29.5;0.048
2026-02-04T17:00;10;100;4.0;0.0
2026-02-04T18:00;10;100;0.0;0.0
2026-02-04T19:00;10;100;0.0;0.0
2026-02-04T20:00;10;100;0.0;0.0
2026-02-04T21:00;10;100;0.0;0.0
2026-02-04T22:00;10;100;0.0;0.0
2026-02-04T23:00;10;100;0.0;0.0
