datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-11T00:00;10;100;0.0;0.0
2025-11-11T01:00;30;70;0.0;0.0
2025-11-11T02:00;10;100;0.0;0.0
2025-11-11T03:00;10;100;0.0;0.0
2025-11-11T04:00;10;100;0.0;0.0
2025-11-11T05:00;10;100;0.0;0.0
2025-11-11T06:00;10;99;0.0;0.0
2025-11-11T07:00;10;100;0.0;0.0
2025-11-11T08:00;10;100;15.8;0.066
2025-11-11T09:00;10;100;70.5;0.383
2025-11-11T10:00;10;100;66.5;0.414
2025-11-11T11:00;10;87;106.5;0.692
2025-11-11T12:00;10;100;177.8;1.104
2025-11-11T13:00;10;100;130.0;0.701
2025-11-11T14:00;10;100;122.8;0.504
2025-11-11T15:00;10;96;124.2;0.301
2025-11-11T16:00;10;98;46.2;0.023
2025-11-11T17:00;30;52;2.2;0.0
2025-11-11T18:00;30;70;0.0;0.0
2025-11-11T19:00;10;100;0.0;0.0
2025-11-11T20:00;10;81;0.0;0.0
2025-11-11T21:00;30;72;0.0;0.0
2025-11-11T22:00;30;53;0.0;0.0
2025-11-11T23:00;10;100;0.0;0.0
