datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-08T00:00;60;49;0.0;0.0
2026-06-08T01:00;100;0;0.0;0.0
2026-06-08T02:00;100;15;0.0;0.0
2026-06-08T03:00;60;24;0.0;0.0
2026-06-08T04:00;100;0;0.0;0.0
2026-06-08T05:00;60;37;0.0;0.0
2026-06-08T06:00;100;4;32.0;0.051
2026-06-08T07:00;100;0;138.0;0.499
2026-06-08T08:00;100;0;284.0;1.575
2026-06-08T09:00;100;16;446.0;3.227
2026-06-08T10:00;100;0;599.0;5.135
2026-06-08T11:00;100;4;727.0;6.883
2026-06-08T12:00;100;3;819.0;8.074
2026-06-08T13:00;100;11;877.0;8.522
2026-06-08T14:00;100;15;867.0;7.851
2026-06-08T15:00;60;43;828.0;6.555
2026-06-08T16:00;10;84;734.0;4.683
2026-06-08T17:00;30;78;603.0;2.743
2026-06-08T18:00;10;100;437.0;1.114
2026-06-08T19:00;10;100;275.0;0.143
2026-06-08T20:00;30;67;129.0;0.0
2026-06-08T21:00;10;100;32.0;0.0
2026-06-08T22:00;10;100;0.0;0.0
2026-06-08T23:00;10;100;0.0;0.0
