datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-26T00:00;100;0;0.0;0.0
2025-12-26T01:00;100;0;0.0;0.0
2025-12-26T02:00;100;0;0.0;0.0
2025-12-26T03:00;100;0;0.0;0.0
2025-12-26T04:00;30;59;0.0;0.0
2025-12-26T05:00;100;1;0.0;0.0
2025-12-26T06:00;60;42;0.0;0.0
2025-12-26T07:00;30;64;0.0;0.0
2025-12-26T08:00;10;100;0.0;0.0
2025-12-26T09:00;10;100;23.0;0.101
2025-12-26T10:00;30;64;85.2;0.449
2025-12-26T11:00;60;40;164.8;0.935
2025-12-26T12:00;100;0;208.0;1.154
2025-12-26T13:00;100;0;210.8;1.033
2025-12-26T14:00;100;6;171.8;0.65
2025-12-26T15:00;100;15;101.5;0.23
2025-12-26T16:00;100;4;26.2;0.013
2025-12-26T17:00;100;0;0.0;0.0
2025-12-26T18:00;100;0;0.0;0.0
2025-12-26T19:00;100;0;0.0;0.0
2025-12-26T20:00;100;0;0.0;0.0
2025-12-26T21:00;100;0;0.0;0.0
2025-12-26T22:00;100;0;0.0;0.0
2025-12-26T23:00;100;0;0.0;0.0
