datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-09-15T00:00;100;12;0.0;0.0
2025-09-15T01:00;10;100;0.0;0.0
2025-09-15T02:00;30;71;0.0;0.0
2025-09-15T03:00;10;84;0.0;0.0
2025-09-15T04:00;30;52;0.0;0.0
2025-09-15T05:00;10;97;0.0;0.0
2025-09-15T06:00;10;98;0.0;0.0
2025-09-15T07:00;10;98;0.8;0.002
2025-09-15T08:00;10;99;16.2;0.068
2025-09-15T09:00;10;83;111.0;0.665
2025-09-15T10:00;10;99;197.2;1.461
2025-09-15T11:00;10;97;214.5;1.789
2025-09-15T12:00;10;92;346.2;3.021
2025-09-15T13:00;10;100;259.5;2.215
2025-09-15T14:00;10;91;254.0;1.976
2025-09-15T15:00;10;100;304.2;1.981
2025-09-15T16:00;10;84;236.5;1.14
2025-09-15T17:00;30;72;176.8;0.498
2025-09-15T18:00;10;100;100.8;0.065
2025-09-15T19:00;10;88;32.2;0.0
2025-09-15T20:00;60;37;0.8;0.0
2025-09-15T21:00;100;11;0.0;0.0
2025-09-15T22:00;10;100;0.0;0.0
2025-09-15T23:00;10;100;0.0;0.0
