datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-30T00:00;10;100;0.0;0.0
2026-01-30T01:00;10;100;0.0;0.0
2026-01-30T02:00;10;100;0.0;0.0
2026-01-30T03:00;10;100;0.0;0.0
2026-01-30T04:00;10;100;0.0;0.0
2026-01-30T05:00;10;100;0.0;0.0
2026-01-30T06:00;10;100;0.0;0.0
2026-01-30T07:00;10;100;0.0;0.0
2026-01-30T08:00;10;100;0.8;0.003
2026-01-30T09:00;10;100;16.0;0.078
2026-01-30T10:00;10;98;42.5;0.25
2026-01-30T11:00;10;100;126.8;0.815
2026-01-30T12:00;10;99;125.0;0.801
2026-01-30T13:00;10;100;118.8;0.695
2026-01-30T14:00;10;100;108.2;0.518
2026-01-30T15:00;10;100;69.5;0.229
2026-01-30T16:00;10;100;39.5;0.058
2026-01-30T17:00;10;100;6.8;0.0
2026-01-30T18:00;10;100;0.0;0.0
2026-01-30T19:00;10;100;0.0;0.0
2026-01-30T20:00;10;100;0.0;0.0
2026-01-30T21:00;10;99;0.0;0.0
2026-01-30T22:00;10;100;0.0;0.0
2026-01-30T23:00;10;100;0.0;0.0
