datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-04-01T00:00;10;94;0.0;0.0
2026-04-01T01:00;60;45;0.0;0.0
2026-04-01T02:00;10;95;0.0;0.0
2026-04-01T03:00;10;80;0.0;0.0
2026-04-01T04:00;10;80;0.0;0.0
2026-04-01T05:00;30;78;0.0;0.0
2026-04-01T06:00;10;86;0.0;0.0
2026-04-01T07:00;10;80;1.5;0.003
2026-04-01T08:00;10;80;49.0;0.198
2026-04-01T09:00;30;68;185.0;1.09
2026-04-01T10:00;60;39;363.8;2.682
2026-04-01T11:00;10;88;464.0;3.89
2026-04-01T12:00;10;100;331.2;2.932
2026-04-01T13:00;10;95;276.0;2.414
2026-04-01T14:00;30;68;574.0;4.635
2026-04-01T15:00;60;47;573.0;3.944
2026-04-01T16:00;30;52;522.8;2.745
2026-04-01T17:00;30;71;388.2;1.278
2026-04-01T18:00;100;16;259.2;0.296
2026-04-01T19:00;100;2;104.5;0.0
2026-04-01T20:00;100;0;7.2;0.0
2026-04-01T21:00;100;0;0.0;0.0
2026-04-01T22:00;100;0;0.0;0.0
2026-04-01T23:00;100;0;0.0;0.0
