datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-21T00:00;10;100;0.0;0.0
2025-10-21T01:00;10;100;0.0;0.0
2025-10-21T02:00;10;100;0.0;0.0
2025-10-21T03:00;10;100;0.0;0.0
2025-10-21T04:00;10;100;0.0;0.0
2025-10-21T05:00;10;100;0.0;0.0
2025-10-21T06:00;10;100;0.0;0.0
2025-10-21T07:00;10;100;0.0;0.0
2025-10-21T08:00;10;82;2.5;0.008
2025-10-21T09:00;60;40;72.2;0.355
2025-10-21T10:00;60;42;192.0;1.196
2025-10-21T11:00;30;63;308.5;2.177
2025-10-21T12:00;100;0;385.2;2.825
2025-10-21T13:00;100;0;438.8;3.091
2025-10-21T14:00;10;100;411.2;2.553
2025-10-21T15:00;30;57;380.8;1.859
2025-10-21T16:00;60;47;243.8;0.77
2025-10-21T17:00;10;81;109.2;0.126
2025-10-21T18:00;10;100;19.8;0.0
2025-10-21T19:00;10;100;0.0;0.0
2025-10-21T20:00;10;98;0.0;0.0
2025-10-21T21:00;10;100;0.0;0.0
2025-10-21T22:00;10;100;0.0;0.0
2025-10-21T23:00;10;100;0.0;0.0
