datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-26T00:00;10;99;0.0;0.0
2025-10-26T01:00;10;93;0.0;0.0
2025-10-26T02:00;10;96;0.0;0.0
2025-10-26T03:00;10;97;0.0;0.0
2025-10-26T04:00;10;96;0.0;0.0
2025-10-26T05:00;10;94;0.0;0.0
2025-10-26T06:00;10;97;0.0;0.0
2025-10-26T07:00;10;98;1.5;0.005
2025-10-26T08:00;10;88;54.2;0.257
2025-10-26T09:00;10;96;155.5;0.939
2025-10-26T10:00;10;99;205.0;1.405
2025-10-26T11:00;60;49;275.5;1.963
2025-10-26T12:00;60;24;384.8;2.629
2025-10-26T13:00;30;72;334.8;2.007
2025-10-26T14:00;10;100;211.5;0.988
2025-10-26T15:00;10;100;73.0;0.216
2025-10-26T16:00;10;100;31.5;0.03
2025-10-26T17:00;10;100;7.0;0.0
2025-10-26T18:00;10;100;0.0;0.0
2025-10-26T19:00;10;100;0.0;0.0
2025-10-26T20:00;30;60;0.0;0.0
2025-10-26T21:00;10;100;0.0;0.0
2025-10-26T22:00;30;52;0.0;0.0
2025-10-26T23:00;100;8;0.0;0.0
