datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-06T00:00;10;100;0.0;0.0
2026-05-06T01:00;10;100;0.0;0.0
2026-05-06T02:00;10;100;0.0;0.0
2026-05-06T03:00;100;0;0.0;0.0
2026-05-06T04:00;100;0;0.0;0.0
2026-05-06T05:00;100;0;0.0;0.0
2026-05-06T06:00;100;0;5.0;0.006
2026-05-06T07:00;10;100;76.0;0.245
2026-05-06T08:00;10;100;196.0;1.022
2026-05-06T09:00;10;100;370.0;2.575
2026-05-06T10:00;10;100;525.0;4.376
2026-05-06T11:00;100;19;586.0;5.418
2026-05-06T12:00;10;100;674.0;6.491
2026-05-06T13:00;10;95;629.0;5.952
2026-05-06T14:00;10;87;579.0;5.068
2026-05-06T15:00;60;32;717.0;5.413
2026-05-06T16:00;10;100;594.0;3.527
2026-05-06T17:00;10;100;189.0;0.76
2026-05-06T18:00;10;94;66.0;0.128
2026-05-06T19:00;10;100;119.0;0.0
2026-05-06T20:00;10;100;31.0;0.0
2026-05-06T21:00;10;100;2.0;0.0
2026-05-06T22:00;10;100;0.0;0.0
2026-05-06T23:00;10;100;0.0;0.0
