datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-29T00:00;100;12;0.0;0.0
2026-06-29T01:00;30;59;0.0;0.0
2026-06-29T02:00;10;100;0.0;0.0
2026-06-29T03:00;10;100;0.0;0.0
2026-06-29T04:00;30;64;0.0;0.0
2026-06-29T05:00;100;0;0.0;0.0
2026-06-29T06:00;100;0;28.0;0.041
2026-06-29T07:00;100;0;124.0;0.434
2026-06-29T08:00;30;60;261.0;1.418
2026-06-29T09:00;100;0;410.0;2.927
2026-06-29T10:00;60;30;530.0;4.506
2026-06-29T11:00;100;10;652.0;6.148
2026-06-29T12:00;100;10;785.0;7.738
2026-06-29T13:00;100;18;832.0;8.117
2026-06-29T14:00;100;17;803.0;7.333
2026-06-29T15:00;100;4;781.0;6.271
2026-06-29T16:00;10;100;584.0;3.809
2026-06-29T17:00;10;100;186.0;0.877
2026-06-29T18:00;10;100;97.0;0.264
2026-06-29T19:00;10;100;82.0;0.057
2026-06-29T20:00;10;85;70.0;0.0
2026-06-29T21:00;100;0;30.0;0.0
2026-06-29T22:00;10;100;0.0;0.0
2026-06-29T23:00;10;100;0.0;0.0
