datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-14T00:00;100;17;0.0;0.0
2026-03-14T01:00;60;47;0.0;0.0
2026-03-14T02:00;30;54;0.0;0.0
2026-03-14T03:00;30;77;0.0;0.0
2026-03-14T04:00;10;93;0.0;0.0
2026-03-14T05:00;10;100;0.0;0.0
2026-03-14T06:00;10;100;0.0;0.0
2026-03-14T07:00;10;99;12.8;0.041
2026-03-14T08:00;10;100;93.8;0.478
2026-03-14T09:00;10;100;182.2;1.207
2026-03-14T10:00;10;98;301.8;2.318
2026-03-14T11:00;10;96;441.5;3.621
2026-03-14T12:00;10;95;554.2;4.515
2026-03-14T13:00;10;100;546.8;4.113
2026-03-14T14:00;10;100;449.0;2.861
2026-03-14T15:00;10;100;362.2;1.728
2026-03-14T16:00;10;100;243.5;0.69
2026-03-14T17:00;10;85;151.5;0.105
2026-03-14T18:00;30;76;42.2;0.0
2026-03-14T19:00;30;75;0.0;0.0
2026-03-14T20:00;10;100;0.0;0.0
2026-03-14T21:00;10;100;0.0;0.0
2026-03-14T22:00;10;100;0.0;0.0
2026-03-14T23:00;10;100;0.0;0.0
