datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-10T00:00;30;73;0.0;0.0
2026-03-10T01:00;10;91;0.0;0.0
2026-03-10T02:00;10;100;0.0;0.0
2026-03-10T03:00;10;100;0.0;0.0
2026-03-10T04:00;10;100;0.0;0.0
2026-03-10T05:00;10;100;0.0;0.0
2026-03-10T06:00;10;97;0.0;0.0
2026-03-10T07:00;10;98;4.5;0.014
2026-03-10T08:00;30;76;54.0;0.266
2026-03-10T09:00;10;100;199.0;1.282
2026-03-10T10:00;10;82;342.2;2.57
2026-03-10T11:00;10;99;446.5;3.589
2026-03-10T12:00;10;98;499.8;3.996
2026-03-10T13:00;30;66;462.8;3.416
2026-03-10T14:00;10;100;489.5;3.055
2026-03-10T15:00;30;78;373.2;1.736
2026-03-10T16:00;10;92;284.2;0.773
2026-03-10T17:00;100;4;153.0;0.09
2026-03-10T18:00;30;51;33.2;0.0
2026-03-10T19:00;100;3;0.0;0.0
2026-03-10T20:00;100;0;0.0;0.0
2026-03-10T21:00;100;0;0.0;0.0
2026-03-10T22:00;30;55;0.0;0.0
2026-03-10T23:00;100;0;0.0;0.0
