datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-08T00:00;10;87;0.0;0.0
2025-08-08T01:00;30;74;0.0;0.0
2025-08-08T02:00;30;69;0.0;0.0
2025-08-08T03:00;30;61;0.0;0.0
2025-08-08T04:00;30;50;0.0;0.0
2025-08-08T05:00;30;57;0.0;0.0
2025-08-08T06:00;60;36;1.5;0.001
2025-08-08T07:00;60;42;58.8;0.169
2025-08-08T08:00;30;72;178.2;0.872
2025-08-08T09:00;100;18;341.5;2.283
2025-08-08T10:00;60;37;491.0;3.99
2025-08-08T11:00;100;8;634.2;5.78
2025-08-08T12:00;60;41;737.2;7.062
2025-08-08T13:00;60;48;781.5;7.419
2025-08-08T14:00;100;0;814.8;7.218
2025-08-08T15:00;10;100;566.5;4.374
2025-08-08T16:00;10;98;469.0;2.887
2025-08-08T17:00;10;85;290.8;1.242
2025-08-08T18:00;30;64;220.8;0.485
2025-08-08T19:00;60;38;154.2;0.011
2025-08-08T20:00;30;60;88.0;0.0
2025-08-08T21:00;30;77;6.5;0.0
2025-08-08T22:00;10;85;0.0;0.0
2025-08-08T23:00;10;89;0.0;0.0
