datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-15T00:00;100;0;0.0;0.0
2025-08-15T01:00;30;72;0.0;0.0
2025-08-15T02:00;10;100;0.0;0.0
2025-08-15T03:00;10;100;0.0;0.0
2025-08-15T04:00;30;61;0.0;0.0
2025-08-15T05:00;30;60;0.0;0.0
2025-08-15T06:00;60;39;0.2;0.0
2025-08-15T07:00;100;0;45.2;0.124
2025-08-15T08:00;30;79;169.8;0.811
2025-08-15T09:00;60;47;322.5;2.123
2025-08-15T10:00;100;0;482.5;3.874
2025-08-15T11:00;100;0;616.5;5.558
2025-08-15T12:00;100;0;725.0;6.87
2025-08-15T13:00;100;0;781.2;7.325
2025-08-15T14:00;100;0;789.0;6.885
2025-08-15T15:00;100;13;744.0;5.63
2025-08-15T16:00;30;73;608.0;3.636
2025-08-15T17:00;100;0;466.8;1.9
2025-08-15T18:00;60;40;340.0;0.671
2025-08-15T19:00;100;0;168.8;0.0
2025-08-15T20:00;10;100;70.5;0.0
2025-08-15T21:00;10;100;2.2;0.0
2025-08-15T22:00;10;100;0.0;0.0
2025-08-15T23:00;10;100;0.0;0.0
