datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-23T00:00;100;6;0.0;0.0
2026-03-23T01:00;100;0;0.0;0.0
2026-03-23T02:00;100;2;0.0;0.0
2026-03-23T03:00;60;24;0.0;0.0
2026-03-23T04:00;100;6;0.0;0.0
2026-03-23T05:00;100;16;0.0;0.0
2026-03-23T06:00;10;96;0.0;0.0
2026-03-23T07:00;30;66;34.0;0.124
2026-03-23T08:00;10;81;156.2;0.86
2026-03-23T09:00;10;100;290.5;2.037
2026-03-23T10:00;30;59;394.2;3.173
2026-03-23T11:00;10;100;563.5;4.815
2026-03-23T12:00;10;86;589.2;4.988
2026-03-23T13:00;10;99;524.2;4.098
2026-03-23T14:00;30;70;520.5;3.458
2026-03-23T15:00;30;68;470.0;2.361
2026-03-23T16:00;30;63;267.5;0.822
2026-03-23T17:00;30;70;179.8;0.166
2026-03-23T18:00;100;0;65.0;0.0
2026-03-23T19:00;100;19;1.5;0.0
2026-03-23T20:00;100;0;0.0;0.0
2026-03-23T21:00;100;0;0.0;0.0
2026-03-23T22:00;100;0;0.0;0.0
2026-03-23T23:00;100;0;0.0;0.0
