datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-27T00:00;10;99;0.0;0.0
2025-11-27T01:00;10;100;0.0;0.0
2025-11-27T02:00;10;100;0.0;0.0
2025-11-27T03:00;10;91;0.0;0.0
2025-11-27T04:00;10;94;0.0;0.0
2025-11-27T05:00;10;100;0.0;0.0
2025-11-27T06:00;10;100;0.0;0.0
2025-11-27T07:00;30;63;0.0;0.0
2025-11-27T08:00;10;81;2.8;0.01
2025-11-27T09:00;10;96;50.0;0.245
2025-11-27T10:00;30;77;124.5;0.71
2025-11-27T11:00;30;61;217.2;1.302
2025-11-27T12:00;30;62;262.2;1.507
2025-11-27T13:00;60;23;269.8;1.344
2025-11-27T14:00;100;0;218.0;0.817
2025-11-27T15:00;100;0;139.2;0.297
2025-11-27T16:00;10;100;37.5;0.011
2025-11-27T17:00;10;87;0.0;0.0
2025-11-27T18:00;10;100;0.0;0.0
2025-11-27T19:00;10;100;0.0;0.0
2025-11-27T20:00;10;86;0.0;0.0
2025-11-27T21:00;10;81;0.0;0.0
2025-11-27T22:00;60;49;0.0;0.0
2025-11-27T23:00;30;65;0.0;0.0
