datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-05T00:00;10;86;0.0;0.0
2025-11-05T01:00;30;75;0.0;0.0
2025-11-05T02:00;100;19;0.0;0.0
2025-11-05T03:00;30;66;0.0;0.0
2025-11-05T04:00;10;100;0.0;0.0
2025-11-05T05:00;10;100;0.0;0.0
2025-11-05T06:00;10;100;0.0;0.0
2025-11-05T07:00;10;100;0.0;0.0
2025-11-05T08:00;10;100;19.8;0.087
2025-11-05T09:00;10;100;73.0;0.413
2025-11-05T10:00;10;100;127.8;0.825
2025-11-05T11:00;10;100;185.0;1.243
2025-11-05T12:00;10;100;249.2;1.602
2025-11-05T13:00;60;22;264.2;1.479
2025-11-05T14:00;10;100;273.5;1.174
2025-11-05T15:00;10;97;167.8;0.436
2025-11-05T16:00;100;14;75.8;0.049
2025-11-05T17:00;60;20;7.5;0.0
2025-11-05T18:00;100;19;0.0;0.0
2025-11-05T19:00;30;54;0.0;0.0
2025-11-05T20:00;60;38;0.0;0.0
2025-11-05T21:00;100;0;0.0;0.0
2025-11-05T22:00;30;65;0.0;0.0
2025-11-05T23:00;100;0;0.0;0.0
