datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-27T00:00;10;84;0.0;0.0
2026-01-27T01:00;10;92;0.0;0.0
2026-01-27T02:00;10;92;0.0;0.0
2026-01-27T03:00;30;72;0.0;0.0
2026-01-27T04:00;10;85;0.0;0.0
2026-01-27T05:00;30;76;0.0;0.0
2026-01-27T06:00;10;82;0.0;0.0
2026-01-27T07:00;10;89;0.0;0.0
2026-01-27T08:00;10;91;0.8;0.003
2026-01-27T09:00;10;100;19.2;0.092
2026-01-27T10:00;10;91;60.2;0.349
2026-01-27T11:00;30;63;201.0;1.27
2026-01-27T12:00;10;96;189.0;1.191
2026-01-27T13:00;10;97;125.5;0.72
2026-01-27T14:00;10;93;127.8;0.598
2026-01-27T15:00;10;100;122.8;0.391
2026-01-27T16:00;10;83;61.2;0.084
2026-01-27T17:00;10;100;9.8;0.0
2026-01-27T18:00;10;100;0.0;0.0
2026-01-27T19:00;100;17;0.0;0.0
2026-01-27T20:00;60;20;0.0;0.0
2026-01-27T21:00;10;100;0.0;0.0
2026-01-27T22:00;60;46;0.0;0.0
2026-01-27T23:00;10;100;0.0;0.0
