datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-24T00:00;10;100;0.0;0.0
2026-01-24T01:00;10;100;0.0;0.0
2026-01-24T02:00;10;100;0.0;0.0
2026-01-24T03:00;10;100;0.0;0.0
2026-01-24T04:00;10;100;0.0;0.0
2026-01-24T05:00;10;100;0.0;0.0
2026-01-24T06:00;10;100;0.0;0.0
2026-01-24T07:00;10;100;0.0;0.0
2026-01-24T08:00;10;100;0.2;0.001
2026-01-24T09:00;10;100;15.2;0.071
2026-01-24T10:00;10;100;51.2;0.292
2026-01-24T11:00;10;100;84.0;0.523
2026-01-24T12:00;10;100;109.0;0.675
2026-01-24T13:00;10;100;138.2;0.778
2026-01-24T14:00;10;100;120.0;0.548
2026-01-24T15:00;10;100;76.5;0.235
2026-01-24T16:00;10;100;34.5;0.044
2026-01-24T17:00;10;100;4.5;0.0
2026-01-24T18:00;10;100;0.0;0.0
2026-01-24T19:00;10;100;0.0;0.0
2026-01-24T20:00;10;100;0.0;0.0
2026-01-24T21:00;10;100;0.0;0.0
2026-01-24T22:00;10;100;0.0;0.0
2026-01-24T23:00;10;100;0.0;0.0
