datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-09T00:00;10;100;0.0;0.0
2025-11-09T01:00;10;99;0.0;0.0
2025-11-09T02:00;10;100;0.0;0.0
2025-11-09T03:00;10;100;0.0;0.0
2025-11-09T04:00;10;100;0.0;0.0
2025-11-09T05:00;10;100;0.0;0.0
2025-11-09T06:00;10;100;0.0;0.0
2025-11-09T07:00;10;100;0.0;0.0
2025-11-09T08:00;10;100;3.2;0.014
2025-11-09T09:00;10;100;19.5;0.107
2025-11-09T10:00;10;100;34.8;0.219
2025-11-09T11:00;10;100;44.8;0.294
2025-11-09T12:00;10;100;69.5;0.436
2025-11-09T13:00;10;100;87.0;0.475
2025-11-09T14:00;10;99;69.8;0.291
2025-11-09T15:00;10;100;51.0;0.127
2025-11-09T16:00;10;100;25.5;0.014
2025-11-09T17:00;10;100;2.0;0.0
2025-11-09T18:00;10;100;0.0;0.0
2025-11-09T19:00;10;100;0.0;0.0
2025-11-09T20:00;10;100;0.0;0.0
2025-11-09T21:00;10;99;0.0;0.0
2025-11-09T22:00;10;97;0.0;0.0
2025-11-09T23:00;10;99;0.0;0.0
