datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-03T00:00;10;100;0.0;0.0
2026-03-03T01:00;10;100;0.0;0.0
2026-03-03T02:00;10;100;0.0;0.0
2026-03-03T03:00;10;100;0.0;0.0
2026-03-03T04:00;10;100;0.0;0.0
2026-03-03T05:00;10;100;0.0;0.0
2026-03-03T06:00;10;100;0.0;0.0
2026-03-03T07:00;10;100;0.5;0.001
2026-03-03T08:00;10;100;16.2;0.074
2026-03-03T09:00;10;100;67.0;0.411
2026-03-03T10:00;10;100;98.0;0.706
2026-03-03T11:00;10;100;181.8;1.408
2026-03-03T12:00;10;100;230.8;1.781
2026-03-03T13:00;10;96;259.0;1.844
2026-03-03T14:00;30;71;299.8;1.799
2026-03-03T15:00;100;0;332.5;1.472
2026-03-03T16:00;100;0;254.8;0.641
2026-03-03T17:00;100;0;121.0;0.048
2026-03-03T18:00;100;0;16.2;0.0
2026-03-03T19:00;100;0;0.0;0.0
2026-03-03T20:00;100;9;0.0;0.0
2026-03-03T21:00;10;95;0.0;0.0
2026-03-03T22:00;10;100;0.0;0.0
2026-03-03T23:00;10;100;0.0;0.0
