datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-14T00:00;10;100;0.0;0.0
2026-05-14T01:00;10;100;0.0;0.0
2026-05-14T02:00;10;100;0.0;0.0
2026-05-14T03:00;10;100;0.0;0.0
2026-05-14T04:00;10;100;0.0;0.0
2026-05-14T05:00;10;100;0.0;0.0
2026-05-14T06:00;10;99;10.0;0.013
2026-05-14T07:00;10;100;66.0;0.224
2026-05-14T08:00;10;100;189.0;1.014
2026-05-14T09:00;10;100;294.0;2.084
2026-05-14T10:00;10;100;342.0;2.889
2026-05-14T11:00;10;100;295.0;2.756
2026-05-14T12:00;10;100;498.0;4.841
2026-05-14T13:00;10;100;638.0;6.094
2026-05-14T14:00;10;100;660.0;5.84
2026-05-14T15:00;10;100;676.0;5.176
2026-05-14T16:00;10;100;515.0;3.122
2026-05-14T17:00;10;100;328.0;1.367
2026-05-14T18:00;10;100;195.0;0.411
2026-05-14T19:00;10;100;91.0;0.002
2026-05-14T20:00;10;100;47.0;0.0
2026-05-14T21:00;10;100;7.0;0.0
2026-05-14T22:00;10;100;0.0;0.0
2026-05-14T23:00;10;100;0.0;0.0
