datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-31T00:00;10;100;0.0;0.0
2025-08-31T01:00;10;89;0.0;0.0
2025-08-31T02:00;30;64;0.0;0.0
2025-08-31T03:00;100;17;0.0;0.0
2025-08-31T04:00;100;0;0.0;0.0
2025-08-31T05:00;100;0;0.0;0.0
2025-08-31T06:00;100;0;0.0;0.0
2025-08-31T07:00;100;4;17.8;0.043
2025-08-31T08:00;100;0;124.5;0.559
2025-08-31T09:00;100;0;278.8;1.759
2025-08-31T10:00;100;0;437.0;3.387
2025-08-31T11:00;100;0;574.0;5.006
2025-08-31T12:00;100;0;677.0;6.195
2025-08-31T13:00;100;2;731.0;6.586
2025-08-31T14:00;100;0;745.5;6.194
2025-08-31T15:00;100;0;701.8;4.978
2025-08-31T16:00;100;0;604.5;3.294
2025-08-31T17:00;100;0;474.0;1.652
2025-08-31T18:00;100;0;306.2;0.411
2025-08-31T19:00;100;0;144.8;0.0
2025-08-31T20:00;30;56;23.5;0.0
2025-08-31T21:00;100;0;0.0;0.0
2025-08-31T22:00;100;0;0.0;0.0
2025-08-31T23:00;100;0;0.0;0.0
