datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-06T00:00;100;0;0.0;0.0
2025-08-06T01:00;100;10;0.0;0.0
2025-08-06T02:00;100;0;0.0;0.0
2025-08-06T03:00;10;100;0.0;0.0
2025-08-06T04:00;10;91;0.0;0.0
2025-08-06T05:00;30;69;0.0;0.0
2025-08-06T06:00;60;31;2.5;0.002
2025-08-06T07:00;100;0;69.2;0.201
2025-08-06T08:00;100;0;210.8;1.038
2025-08-06T09:00;100;0;375.2;2.519
2025-08-06T10:00;100;15;533.8;4.352
2025-08-06T11:00;60;23;596.5;5.451
2025-08-06T12:00;10;89;613.8;5.896
2025-08-06T13:00;100;12;684.5;6.518
2025-08-06T14:00;10;86;661.0;5.877
2025-08-06T15:00;60;36;619.5;4.807
2025-08-06T16:00;10;95;684.8;4.246
2025-08-06T17:00;100;14;536.5;2.319
2025-08-06T18:00;100;0;426.2;0.96
2025-08-06T19:00;100;0;259.0;0.035
2025-08-06T20:00;100;0;105.2;0.0
2025-08-06T21:00;100;0;10.2;0.0
2025-08-06T22:00;100;0;0.0;0.0
2025-08-06T23:00;10;87;0.0;0.0
