datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-08T00:00;10;100;0.0;0.0
2025-10-08T01:00;10;99;0.0;0.0
2025-10-08T02:00;10;98;0.0;0.0
2025-10-08T03:00;10;98;0.0;0.0
2025-10-08T04:00;10;98;0.0;0.0
2025-10-08T05:00;10;99;0.0;0.0
2025-10-08T06:00;10;98;0.0;0.0
2025-10-08T07:00;10;98;0.0;0.0
2025-10-08T08:00;10;100;8.2;0.03
2025-10-08T09:00;10;100;21.5;0.115
2025-10-08T10:00;10;100;41.8;0.28
2025-10-08T11:00;10;99;74.8;0.566
2025-10-08T12:00;10;100;109.5;0.862
2025-10-08T13:00;10;99;123.0;0.936
2025-10-08T14:00;10;100;148.2;1.006
2025-10-08T15:00;10;100;82.8;0.453
2025-10-08T16:00;10;100;34.5;0.129
2025-10-08T17:00;10;99;35.8;0.061
2025-10-08T18:00;10;100;19.5;0.0
2025-10-08T19:00;10;100;1.8;0.0
2025-10-08T20:00;10;100;0.0;0.0
2025-10-08T21:00;10;100;0.0;0.0
2025-10-08T22:00;10;100;0.0;0.0
2025-10-08T23:00;10;100;0.0;0.0
