datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-04-02T00:00;30;73;0.0;0.0
2026-04-02T01:00;30;59;0.0;0.0
2026-04-02T02:00;100;0;0.0;0.0
2026-04-02T03:00;30;60;0.0;0.0
2026-04-02T04:00;100;0;0.0;0.0
2026-04-02T05:00;30;63;0.0;0.0
2026-04-02T06:00;30;71;0.0;0.0
2026-04-02T07:00;10;87;2.5;0.005
2026-04-02T08:00;30;69;64.8;0.264
2026-04-02T09:00;30;73;201.2;1.193
2026-04-02T10:00;30;69;358.2;2.655
2026-04-02T11:00;100;0;506.8;4.266
2026-04-02T12:00;60;21;643.0;5.712
2026-04-02T13:00;30;79;671.8;5.896
2026-04-02T14:00;30;70;653.0;5.29
2026-04-02T15:00;100;14;652.8;4.509
2026-04-02T16:00;30;64;567.0;2.991
2026-04-02T17:00;100;0;435.8;1.445
2026-04-02T18:00;100;0;277.2;0.323
2026-04-02T19:00;100;0;112.2;0.0
2026-04-02T20:00;100;0;8.8;0.0
2026-04-02T21:00;100;0;0.0;0.0
2026-04-02T22:00;100;10;0.0;0.0
2026-04-02T23:00;100;0;0.0;0.0
