datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-03T00:00;60;21;0.0;0.0
2026-01-03T01:00;30;75;0.0;0.0
2026-01-03T02:00;60;24;0.0;0.0
2026-01-03T03:00;30;66;0.0;0.0
2026-01-03T04:00;60;45;0.0;0.0
2026-01-03T05:00;10;100;0.0;0.0
2026-01-03T06:00;10;100;0.0;0.0
2026-01-03T07:00;10;98;0.0;0.0
2026-01-03T08:00;30;76;0.0;0.0
2026-01-03T09:00;30;77;26.5;0.116
2026-01-03T10:00;10;100;107.8;0.572
2026-01-03T11:00;30;53;151.8;0.872
2026-01-03T12:00;30;70;237.0;1.339
2026-01-03T13:00;30;77;225.2;1.134
2026-01-03T14:00;60;49;164.0;0.646
2026-01-03T15:00;10;96;95.0;0.232
2026-01-03T16:00;10;100;39.0;0.026
2026-01-03T17:00;10;100;0.2;0.0
2026-01-03T18:00;10;100;0.0;0.0
2026-01-03T19:00;10;100;0.0;0.0
2026-01-03T20:00;100;9;0.0;0.0
2026-01-03T21:00;60;38;0.0;0.0
2026-01-03T22:00;10;100;0.0;0.0
2026-01-03T23:00;10;84;0.0;0.0
