datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-06T00:00;10;99;0.0;0.0
2025-10-06T01:00;10;96;0.0;0.0
2025-10-06T02:00;10;98;0.0;0.0
2025-10-06T03:00;10;97;0.0;0.0
2025-10-06T04:00;10;96;0.0;0.0
2025-10-06T05:00;10;100;0.0;0.0
2025-10-06T06:00;10;100;0.0;0.0
2025-10-06T07:00;10;100;0.0;0.0
2025-10-06T08:00;10;90;9.5;0.035
2025-10-06T09:00;10;89;38.8;0.21
2025-10-06T10:00;10;100;98.8;0.669
2025-10-06T11:00;10;93;173.0;1.322
2025-10-06T12:00;10;95;276.8;2.202
2025-10-06T13:00;10;100;154.8;1.192
2025-10-06T14:00;10;100;93.2;0.641
2025-10-06T15:00;10;100;97.2;0.541
2025-10-06T16:00;10;100;65.5;0.251
2025-10-06T17:00;10;100;37.2;0.067
2025-10-06T18:00;10;100;28.2;0.0
2025-10-06T19:00;10;100;1.8;0.0
2025-10-06T20:00;10;96;0.0;0.0
2025-10-06T21:00;10;100;0.0;0.0
2025-10-06T22:00;10;100;0.0;0.0
2025-10-06T23:00;10;100;0.0;0.0
