datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-10T00:00;10;100;0.0;0.0
2025-12-10T01:00;10;100;0.0;0.0
2025-12-10T02:00;10;100;0.0;0.0
2025-12-10T03:00;10;100;0.0;0.0
2025-12-10T04:00;10;100;0.0;0.0
2025-12-10T05:00;10;100;0.0;0.0
2025-12-10T06:00;60;20;0.0;0.0
2025-12-10T07:00;10;100;0.0;0.0
2025-12-10T08:00;30;71;0.2;0.001
2025-12-10T09:00;100;0;39.0;0.178
2025-12-10T10:00;60;23;123.0;0.666
2025-12-10T11:00;100;0;191.0;1.097
2025-12-10T12:00;100;0;235.2;1.305
2025-12-10T13:00;100;0;233.0;1.127
2025-12-10T14:00;100;0;188.2;0.688
2025-12-10T15:00;60;38;108.5;0.227
2025-12-10T16:00;10;95;24.5;0.007
2025-12-10T17:00;10;100;0.0;0.0
2025-12-10T18:00;10;100;0.0;0.0
2025-12-10T19:00;10;99;0.0;0.0
2025-12-10T20:00;10;98;0.0;0.0
2025-12-10T21:00;10;97;0.0;0.0
2025-12-10T22:00;10;100;0.0;0.0
2025-12-10T23:00;10;100;0.0;0.0
