datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-07-11T00:00;100;0;0.0;0.0
2026-07-11T01:00;100;9;0.0;0.0
2026-07-11T02:00;100;12;0.0;0.0
2026-07-11T03:00;60;27;0.0;0.0
2026-07-11T04:00;100;15;0.0;0.0
2026-07-11T05:00;60;42;0.0;0.0
2026-07-11T06:00;10;98;17.0;0.022
2026-07-11T07:00;60;36;105.0;0.351
2026-07-11T08:00;60;49;260.0;1.378
2026-07-11T09:00;30;58;379.0;2.665
2026-07-11T10:00;60;34;551.0;4.639
2026-07-11T11:00;100;0;709.0;6.643
2026-07-11T12:00;100;5;816.0;8.012
2026-07-11T13:00;10;90;718.0;6.989
2026-07-11T14:00;60;35;674.0;6.149
2026-07-11T15:00;100;0;689.0;5.53
2026-07-11T16:00;60;29;582.0;3.793
2026-07-11T17:00;100;0;355.0;1.669
2026-07-11T18:00;10;89;409.0;1.105
2026-07-11T19:00;60;34;226.0;0.148
2026-07-11T20:00;60;32;147.0;0.0
2026-07-11T21:00;60;40;39.0;0.0
2026-07-11T22:00;30;71;0.0;0.0
2026-07-11T23:00;10;93;0.0;0.0
