datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-18T00:00;60;41;0.0;0.0
2026-03-18T01:00;10;100;0.0;0.0
2026-03-18T02:00;30;65;0.0;0.0
2026-03-18T03:00;60;31;0.0;0.0
2026-03-18T04:00;30;77;0.0;0.0
2026-03-18T05:00;100;0;0.0;0.0
2026-03-18T06:00;100;0;0.0;0.0
2026-03-18T07:00;100;0;21.5;0.073
2026-03-18T08:00;100;0;134.0;0.708
2026-03-18T09:00;100;0;280.8;1.909
2026-03-18T10:00;100;0;420.5;3.3
2026-03-18T11:00;100;0;532.2;4.448
2026-03-18T12:00;100;0;596.5;4.947
2026-03-18T13:00;100;0;613.5;4.698
2026-03-18T14:00;100;2;577.2;3.749
2026-03-18T15:00;100;0;483.5;2.363
2026-03-18T16:00;100;6;357.2;1.051
2026-03-18T17:00;100;0;202.2;0.161
2026-03-18T18:00;100;0;56.5;0.0
2026-03-18T19:00;100;0;0.2;0.0
2026-03-18T20:00;100;0;0.0;0.0
2026-03-18T21:00;100;0;0.0;0.0
2026-03-18T22:00;100;0;0.0;0.0
2026-03-18T23:00;100;0;0.0;0.0
