datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-09-29T00:00;100;0;0.0;0.0
2025-09-29T01:00;100;0;0.0;0.0
2025-09-29T02:00;60;38;0.0;0.0
2025-09-29T03:00;100;7;0.0;0.0
2025-09-29T04:00;100;13;0.0;0.0
2025-09-29T05:00;100;0;0.0;0.0
2025-09-29T06:00;100;0;0.0;0.0
2025-09-29T07:00;100;0;0.0;0.0
2025-09-29T08:00;60;38;42.0;0.161
2025-09-29T09:00;100;4;161.2;0.906
2025-09-29T10:00;100;0;320.8;2.246
2025-09-29T11:00;60;29;422.8;3.338
2025-09-29T12:00;100;0;542.8;4.468
2025-09-29T13:00;60;22;538.2;4.302
2025-09-29T14:00;10;93;551.0;3.963
2025-09-29T15:00;10;100;285.8;1.683
2025-09-29T16:00;10;80;274.5;1.143
2025-09-29T17:00;10;100;125.5;0.269
2025-09-29T18:00;10;91;68.0;0.0
2025-09-29T19:00;10;98;13.5;0.0
2025-09-29T20:00;10;100;0.0;0.0
2025-09-29T21:00;30;64;0.0;0.0
2025-09-29T22:00;30;61;0.0;0.0
2025-09-29T23:00;30;62;0.0;0.0
