datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-01T00:00;30;56;0.0;0.0
2025-08-01T01:00;100;0;0.0;0.0
2025-08-01T02:00;30;61;0.0;0.0
2025-08-01T03:00;10;95;0.0;0.0
2025-08-01T04:00;10;88;0.0;0.0
2025-08-01T05:00;10;100;0.0;0.0
2025-08-01T06:00;10;100;2.8;0.003
2025-08-01T07:00;10;100;24.5;0.073
2025-08-01T08:00;10;100;45.0;0.225
2025-08-01T09:00;10;100;85.2;0.578
2025-08-01T10:00;10;100;266.0;2.185
2025-08-01T11:00;10;100;344.0;3.163
2025-08-01T12:00;10;96;347.5;3.358
2025-08-01T13:00;10;100;448.8;4.301
2025-08-01T14:00;10;80;492.0;4.41
2025-08-01T15:00;10;100;358.5;2.811
2025-08-01T16:00;10;100;388.8;2.449
2025-08-01T17:00;10;83;335.5;1.488
2025-08-01T18:00;30;65;274.2;0.653
2025-08-01T19:00;10;96;141.2;0.039
2025-08-01T20:00;10;94;68.8;0.0
2025-08-01T21:00;10;100;11.5;0.0
2025-08-01T22:00;30;68;0.0;0.0
2025-08-01T23:00;10;91;0.0;0.0
