datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-06T00:00;60;41;0.0;0.0
2026-06-06T01:00;100;0;0.0;0.0
2026-06-06T02:00;100;0;0.0;0.0
2026-06-06T03:00;100;0;0.0;0.0
2026-06-06T04:00;100;0;0.0;0.0
2026-06-06T05:00;100;10;0.0;0.0
2026-06-06T06:00;100;3;32.0;0.051
2026-06-06T07:00;100;0;138.0;0.499
2026-06-06T08:00;100;6;286.0;1.586
2026-06-06T09:00;100;0;445.0;3.22
2026-06-06T10:00;100;15;599.0;5.135
2026-06-06T11:00;60;34;702.0;6.645
2026-06-06T12:00;60;23;691.0;6.809
2026-06-06T13:00;100;4;810.0;7.865
2026-06-06T14:00;10;100;865.0;7.823
2026-06-06T15:00;10;100;614.0;4.851
2026-06-06T16:00;10;100;600.0;3.816
2026-06-06T17:00;30;74;499.0;2.258
2026-06-06T18:00;10;100;428.0;1.08
2026-06-06T19:00;10;100;230.0;0.113
2026-06-06T20:00;100;0;114.0;0.0
2026-06-06T21:00;30;58;31.0;0.0
2026-06-06T22:00;10;80;0.0;0.0
2026-06-06T23:00;60;47;0.0;0.0
