datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-18T00:00;10;100;0.0;0.0
2025-10-18T01:00;10;100;0.0;0.0
2025-10-18T02:00;10;100;0.0;0.0
2025-10-18T03:00;10;100;0.0;0.0
2025-10-18T04:00;10;100;0.0;0.0
2025-10-18T05:00;10;100;0.0;0.0
2025-10-18T06:00;10;100;0.0;0.0
2025-10-18T07:00;10;100;0.0;0.0
2025-10-18T08:00;100;14;8.8;0.029
2025-10-18T09:00;100;0;105.2;0.528
2025-10-18T10:00;10;98;186.0;1.18
2025-10-18T11:00;30;52;286.0;2.052
2025-10-18T12:00;30;65;403.2;3.008
2025-10-18T13:00;30;54;377.8;2.711
2025-10-18T14:00;30;56;406.8;2.579
2025-10-18T15:00;60;30;374.0;1.875
2025-10-18T16:00;100;3;313.2;1.029
2025-10-18T17:00;100;17;177.8;0.227
2025-10-18T18:00;60;27;49.8;0.0
2025-10-18T19:00;60;43;0.0;0.0
2025-10-18T20:00;100;0;0.0;0.0
2025-10-18T21:00;100;0;0.0;0.0
2025-10-18T22:00;100;0;0.0;0.0
2025-10-18T23:00;100;0;0.0;0.0
