datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-07-18T00:00;10;100;0.0;0.0
2025-07-18T01:00;10;100;0.0;0.0
2025-07-18T02:00;10;100;0.0;0.0
2025-07-18T03:00;10;96;0.0;0.0
2025-07-18T04:00;10;96;0.0;0.0
2025-07-18T05:00;10;100;0.0;0.0
2025-07-18T06:00;10;100;2.0;0.002
2025-07-18T07:00;10;100;6.5;0.021
2025-07-18T08:00;10;99;30.8;0.16
2025-07-18T09:00;10;96;178.2;1.239
2025-07-18T10:00;30;68;337.0;2.816
2025-07-18T11:00;10;100;484.2;4.513
2025-07-18T12:00;10;100;173.2;1.694
2025-07-18T13:00;10;100;169.0;1.64
2025-07-18T14:00;10;100;451.2;4.102
2025-07-18T15:00;30;78;377.2;3.014
2025-07-18T16:00;30;69;521.0;3.374
2025-07-18T17:00;60;20;554.8;2.579
2025-07-18T18:00;60;45;363.0;0.956
2025-07-18T19:00;60;37;297.5;0.17
2025-07-18T20:00;60;28;141.5;0.0
2025-07-18T21:00;30;69;32.0;0.0
2025-07-18T22:00;60;34;0.0;0.0
2025-07-18T23:00;30;63;0.0;0.0
