datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-18T00:00;30;60;0.0;0.0
2026-05-18T01:00;60;47;0.0;0.0
2026-05-18T02:00;30;68;0.0;0.0
2026-05-18T03:00;60;48;0.0;0.0
2026-05-18T04:00;30;70;0.0;0.0
2026-05-18T05:00;10;82;0.0;0.0
2026-05-18T06:00;10;100;16.0;0.022
2026-05-18T07:00;10;100;102.0;0.353
2026-05-18T08:00;60;45;231.0;1.252
2026-05-18T09:00;100;0;431.0;3.076
2026-05-18T10:00;100;0;594.0;5.041
2026-05-18T11:00;100;0;729.0;6.839
2026-05-18T12:00;60;47;789.0;7.698
2026-05-18T13:00;30;50;871.0;8.352
2026-05-18T14:00;60;31;797.0;7.085
2026-05-18T15:00;10;100;603.0;4.647
2026-05-18T16:00;10;100;385.0;2.356
2026-05-18T17:00;60;48;313.0;1.327
2026-05-18T18:00;30;79;347.0;0.76
2026-05-18T19:00;30;62;210.0;0.025
2026-05-18T20:00;60;35;100.0;0.0
2026-05-18T21:00;100;0;12.0;0.0
2026-05-18T22:00;100;0;0.0;0.0
2026-05-18T23:00;60;20;0.0;0.0
