datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-02T00:00;100;0;0.0;0.0
2025-12-02T01:00;10;82;0.0;0.0
2025-12-02T02:00;10;100;0.0;0.0
2025-12-02T03:00;10;100;0.0;0.0
2025-12-02T04:00;10;100;0.0;0.0
2025-12-02T05:00;10;100;0.0;0.0
2025-12-02T06:00;10;100;0.0;0.0
2025-12-02T07:00;10;100;0.0;0.0
2025-12-02T08:00;10;100;0.8;0.003
2025-12-02T09:00;10;100;19.0;0.09
2025-12-02T10:00;10;100;45.8;0.255
2025-12-02T11:00;10;100;92.2;0.542
2025-12-02T12:00;10;100;97.5;0.551
2025-12-02T13:00;10;100;93.0;0.456
2025-12-02T14:00;10;100;75.8;0.28
2025-12-02T15:00;10;94;51.8;0.109
2025-12-02T16:00;10;100;17.0;0.005
2025-12-02T17:00;10;100;0.0;0.0
2025-12-02T18:00;10;100;0.0;0.0
2025-12-02T19:00;10;100;0.0;0.0
2025-12-02T20:00;10;100;0.0;0.0
2025-12-02T21:00;10;100;0.0;0.0
2025-12-02T22:00;10;100;0.0;0.0
2025-12-02T23:00;10;100;0.0;0.0
