datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-07-06T00:00;10;81;0.0;0.0
2026-07-06T01:00;10;99;0.0;0.0
2026-07-06T02:00;10;100;0.0;0.0
2026-07-06T03:00;10;96;0.0;0.0
2026-07-06T04:00;10;99;0.0;0.0
2026-07-06T05:00;10;87;0.0;0.0
2026-07-06T06:00;10;99;4.0;0.006
2026-07-06T07:00;10;100;38.0;0.13
2026-07-06T08:00;10;100;57.0;0.305
2026-07-06T09:00;10;94;327.0;2.315
2026-07-06T10:00;10;100;320.0;2.706
2026-07-06T11:00;10;100;305.0;2.866
2026-07-06T12:00;10;99;271.0;2.666
2026-07-06T13:00;10;100;548.0;5.342
2026-07-06T14:00;10;100;356.0;3.251
2026-07-06T15:00;10;100;295.0;2.37
2026-07-06T16:00;10;88;316.0;2.063
2026-07-06T17:00;10;100;399.0;1.882
2026-07-06T18:00;10;100;171.0;0.466
2026-07-06T19:00;10;96;78.0;0.054
2026-07-06T20:00;10;100;40.0;0.0
2026-07-06T21:00;10;98;8.0;0.0
2026-07-06T22:00;10;100;0.0;0.0
2026-07-06T23:00;10;100;0.0;0.0
