datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-09-30T00:00;10;85;0.0;0.0
2025-09-30T01:00;10;96;0.0;0.0
2025-09-30T02:00;30;64;0.0;0.0
2025-09-30T03:00;30;63;0.0;0.0
2025-09-30T04:00;30;69;0.0;0.0
2025-09-30T05:00;10;97;0.0;0.0
2025-09-30T06:00;10;87;0.0;0.0
2025-09-30T07:00;10;91;0.0;0.0
2025-09-30T08:00;30;50;37.8;0.144
2025-09-30T09:00;100;0;167.0;0.934
2025-09-30T10:00;100;8;318.5;2.22
2025-09-30T11:00;60;29;449.2;3.53
2025-09-30T12:00;60;40;520.0;4.261
2025-09-30T13:00;60;21;533.0;4.238
2025-09-30T14:00;60;44;562.2;4.019
2025-09-30T15:00;100;12;478.2;2.793
2025-09-30T16:00;60;42;392.8;1.617
2025-09-30T17:00;100;0;272.5;0.571
2025-09-30T18:00;100;0;134.5;0.0
2025-09-30T19:00;100;6;18.0;0.0
2025-09-30T20:00;60;39;0.0;0.0
2025-09-30T21:00;100;8;0.0;0.0
2025-09-30T22:00;60;42;0.0;0.0
2025-09-30T23:00;100;8;0.0;0.0
