datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-09-01T00:00;100;0;0.0;0.0
2025-09-01T01:00;100;0;0.0;0.0
2025-09-01T02:00;100;0;0.0;0.0
2025-09-01T03:00;100;0;0.0;0.0
2025-09-01T04:00;100;0;0.0;0.0
2025-09-01T05:00;100;0;0.0;0.0
2025-09-01T06:00;100;0;0.0;0.0
2025-09-01T07:00;100;0;16.0;0.039
2025-09-01T08:00;100;0;121.5;0.543
2025-09-01T09:00;100;0;272.8;1.715
2025-09-01T10:00;100;4;429.8;3.323
2025-09-01T11:00;100;9;530.2;4.612
2025-09-01T12:00;10;88;637.2;5.815
2025-09-01T13:00;100;11;656.5;5.897
2025-09-01T14:00;60;41;656.8;5.436
2025-09-01T15:00;100;15;676.0;4.772
2025-09-01T16:00;10;85;575.8;3.115
2025-09-01T17:00;30;62;424.0;1.46
2025-09-01T18:00;10;81;279.5;0.362
2025-09-01T19:00;100;0;134.0;0.0
2025-09-01T20:00;100;0;20.8;0.0
2025-09-01T21:00;30;73;0.0;0.0
2025-09-01T22:00;30;69;0.0;0.0
2025-09-01T23:00;10;91;0.0;0.0
