datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-01-25T00:00;10;97;0.0;0.0
2026-01-25T01:00;10;100;0.0;0.0
2026-01-25T02:00;10;100;0.0;0.0
2026-01-25T03:00;10;100;0.0;0.0
2026-01-25T04:00;10;100;0.0;0.0
2026-01-25T05:00;10;100;0.0;0.0
2026-01-25T06:00;10;100;0.0;0.0
2026-01-25T07:00;10;100;0.0;0.0
2026-01-25T08:00;10;100;0.2;0.001
2026-01-25T09:00;10;100;14.0;0.066
2026-01-25T10:00;10;100;39.5;0.227
2026-01-25T11:00;10;100;78.0;0.488
2026-01-25T12:00;10;100;86.0;0.536
2026-01-25T13:00;10;100;75.5;0.428
2026-01-25T14:00;10;100;77.0;0.354
2026-01-25T15:00;10;100;50.0;0.156
2026-01-25T16:00;10;100;23.2;0.03
2026-01-25T17:00;10;100;3.5;0.0
2026-01-25T18:00;10;100;0.0;0.0
2026-01-25T19:00;10;100;0.0;0.0
2026-01-25T20:00;10;100;0.0;0.0
2026-01-25T21:00;10;100;0.0;0.0
2026-01-25T22:00;10;100;0.0;0.0
2026-01-25T23:00;10;100;0.0;0.0
