datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-07-04T00:00;100;0;0.0;0.0
2026-07-04T01:00;100;0;0.0;0.0
2026-07-04T02:00;100;0;0.0;0.0
2026-07-04T03:00;100;2;0.0;0.0
2026-07-04T04:00;100;12;0.0;0.0
2026-07-04T05:00;60;29;0.0;0.0
2026-07-04T06:00;10;86;27.0;0.038
2026-07-04T07:00;60;40;125.0;0.43
2026-07-04T08:00;60;40;270.0;1.453
2026-07-04T09:00;10;92;417.0;2.96
2026-07-04T10:00;10;100;457.0;3.871
2026-07-04T11:00;10;94;491.0;4.619
2026-07-04T12:00;10;85;701.0;6.901
2026-07-04T13:00;10;83;701.0;6.836
2026-07-04T14:00;10;97;605.0;5.526
2026-07-04T15:00;10;100;548.0;4.403
2026-07-04T16:00;10;100;423.0;2.762
2026-07-04T17:00;10;100;319.0;1.505
2026-07-04T18:00;10;92;169.0;0.461
2026-07-04T19:00;10;100;116.0;0.08
2026-07-04T20:00;10;100;47.0;0.0
2026-07-04T21:00;10;93;15.0;0.0
2026-07-04T22:00;10;97;0.0;0.0
2026-07-04T23:00;10;95;0.0;0.0
