datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-13T00:00;100;0;0.0;0.0
2025-08-13T01:00;100;0;0.0;0.0
2025-08-13T02:00;100;0;0.0;0.0
2025-08-13T03:00;100;0;0.0;0.0
2025-08-13T04:00;100;0;0.0;0.0
2025-08-13T05:00;100;0;0.0;0.0
2025-08-13T06:00;100;0;0.5;0.0
2025-08-13T07:00;100;0;49.2;0.137
2025-08-13T08:00;100;0;175.0;0.842
2025-08-13T09:00;100;0;332.5;2.199
2025-08-13T10:00;100;0;490.5;3.952
2025-08-13T11:00;100;0;628.5;5.685
2025-08-13T12:00;100;0;726.8;6.91
2025-08-13T13:00;100;0;781.2;7.353
2025-08-13T14:00;100;0;789.0;6.917
2025-08-13T15:00;100;0;746.8;5.687
2025-08-13T16:00;100;0;656.5;3.961
2025-08-13T17:00;100;0;530.0;2.19
2025-08-13T18:00;100;0;379.0;0.773
2025-08-13T19:00;100;0;218.0;0.0
2025-08-13T20:00;100;11;76.8;0.0
2025-08-13T21:00;100;0;3.5;0.0
2025-08-13T22:00;60;20;0.0;0.0
2025-08-13T23:00;100;6;0.0;0.0
