datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-25T00:00;30;55;0.0;0.0
2026-05-25T01:00;30;59;0.0;0.0
2026-05-25T02:00;100;2;0.0;0.0
2026-05-25T03:00;100;9;0.0;0.0
2026-05-25T04:00;60;44;0.0;0.0
2026-05-25T05:00;30;53;0.0;0.0
2026-05-25T06:00;30;53;20.0;0.03
2026-05-25T07:00;30;70;102.0;0.362
2026-05-25T08:00;60;33;235.0;1.291
2026-05-25T09:00;100;5;411.0;2.958
2026-05-25T10:00;100;11;569.0;4.858
2026-05-25T11:00;100;0;697.0;6.572
2026-05-25T12:00;100;0;792.0;7.766
2026-05-25T13:00;100;0;843.0;8.13
2026-05-25T14:00;100;12;846.0;7.576
2026-05-25T15:00;100;0;798.0;6.213
2026-05-25T16:00;100;0;708.0;4.401
2026-05-25T17:00;100;0;580.0;2.525
2026-05-25T18:00;100;0;425.0;0.988
2026-05-25T19:00;100;0;264.0;0.071
2026-05-25T20:00;100;0;117.0;0.0
2026-05-25T21:00;100;0;18.0;0.0
2026-05-25T22:00;100;0;0.0;0.0
2026-05-25T23:00;100;0;0.0;0.0
