datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-04T00:00;100;0;0.0;0.0
2025-10-04T01:00;10;100;0.0;0.0
2025-10-04T02:00;10;100;0.0;0.0
2025-10-04T03:00;10;84;0.0;0.0
2025-10-04T04:00;100;2;0.0;0.0
2025-10-04T05:00;100;0;0.0;0.0
2025-10-04T06:00;100;0;0.0;0.0
2025-10-04T07:00;100;0;0.0;0.0
2025-10-04T08:00;30;68;28.8;0.107
2025-10-04T09:00;10;100;106.0;0.58
2025-10-04T10:00;10;100;149.8;1.025
2025-10-04T11:00;10;100;136.0;1.049
2025-10-04T12:00;10;100;175.2;1.408
2025-10-04T13:00;10;100;102.5;0.798
2025-10-04T14:00;10;98;47.5;0.331
2025-10-04T15:00;10;100;74.5;0.421
2025-10-04T16:00;10;100;96.5;0.379
2025-10-04T17:00;10;100;94.0;0.179
2025-10-04T18:00;10;100;11.0;0.0
2025-10-04T19:00;10;100;2.5;0.0
2025-10-04T20:00;10;100;0.0;0.0
2025-10-04T21:00;10;100;0.0;0.0
2025-10-04T22:00;10;94;0.0;0.0
2025-10-04T23:00;10;100;0.0;0.0
