datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-10-31T00:00;10;100;0.0;0.0
2025-10-31T01:00;10;100;0.0;0.0
2025-10-31T02:00;100;15;0.0;0.0
2025-10-31T03:00;10;100;0.0;0.0
2025-10-31T04:00;10;100;0.0;0.0
2025-10-31T05:00;10;100;0.0;0.0
2025-10-31T06:00;30;79;0.0;0.0
2025-10-31T07:00;30;75;0.2;0.001
2025-10-31T08:00;30;79;47.0;0.214
2025-10-31T09:00;30;51;159.5;0.933
2025-10-31T10:00;10;100;264.2;1.758
2025-10-31T11:00;10;90;336.2;2.326
2025-10-31T12:00;10;100;378.2;2.505
2025-10-31T13:00;10;87;377.8;2.188
2025-10-31T14:00;10;100;306.2;1.37
2025-10-31T15:00;10;100;205.2;0.568
2025-10-31T16:00;10;100;100.8;0.08
2025-10-31T17:00;60;45;13.5;0.0
2025-10-31T18:00;10;100;0.0;0.0
2025-10-31T19:00;10;100;0.0;0.0
2025-10-31T20:00;10;100;0.0;0.0
2025-10-31T21:00;10;100;0.0;0.0
2025-10-31T22:00;10;100;0.0;0.0
2025-10-31T23:00;10;100;0.0;0.0
