datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-02-01T00:00;10;98;0.0;0.0
2026-02-01T01:00;10;100;0.0;0.0
2026-02-01T02:00;10;100;0.0;0.0
2026-02-01T03:00;10;100;0.0;0.0
2026-02-01T04:00;10;100;0.0;0.0
2026-02-01T05:00;10;100;0.0;0.0
2026-02-01T06:00;10;100;0.0;0.0
2026-02-01T07:00;10;95;0.0;0.0
2026-02-01T08:00;10;100;1.5;0.005
2026-02-01T09:00;10;100;27.8;0.137
2026-02-01T10:00;10;100;94.5;0.563
2026-02-01T11:00;10;100;102.5;0.666
2026-02-01T12:00;10;96;142.8;0.926
2026-02-01T13:00;10;98;198.5;1.177
2026-02-01T14:00;10;100;133.0;0.647
2026-02-01T15:00;10;100;96.2;0.323
2026-02-01T16:00;10;100;66.8;0.102
2026-02-01T17:00;10;100;12.2;0.0
2026-02-01T18:00;10;100;0.0;0.0
2026-02-01T19:00;10;100;0.0;0.0
2026-02-01T20:00;10;100;0.0;0.0
2026-02-01T21:00;10;97;0.0;0.0
2026-02-01T22:00;10;90;0.0;0.0
2026-02-01T23:00;10;100;0.0;0.0
