datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-18T00:00;10;95;0.0;0.0
2025-11-18T01:00;30;56;0.0;0.0
2025-11-18T02:00;10;80;0.0;0.0
2025-11-18T03:00;10;93;0.0;0.0
2025-11-18T04:00;60;41;0.0;0.0
2025-11-18T05:00;100;11;0.0;0.0
2025-11-18T06:00;100;0;0.0;0.0
2025-11-18T07:00;100;0;0.0;0.0
2025-11-18T08:00;100;0;13.0;0.051
2025-11-18T09:00;100;6;101.8;0.528
2025-11-18T10:00;10;80;206.8;1.237
2025-11-18T11:00;10;100;258.8;1.619
2025-11-18T12:00;10;100;287.0;1.717
2025-11-18T13:00;10;85;275.5;1.428
2025-11-18T14:00;10;86;241.5;0.946
2025-11-18T15:00;10;82;147.8;0.335
2025-11-18T16:00;10;86;48.5;0.018
2025-11-18T17:00;10;100;0.8;0.0
2025-11-18T18:00;30;75;0.0;0.0
2025-11-18T19:00;10;100;0.0;0.0
2025-11-18T20:00;30;61;0.0;0.0
2025-11-18T21:00;30;71;0.0;0.0
2025-11-18T22:00;100;0;0.0;0.0
2025-11-18T23:00;100;0;0.0;0.0
