datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-11-08T00:00;60;45;0.0;0.0
2025-11-08T01:00;100;0;0.0;0.0
2025-11-08T02:00;100;0;0.0;0.0
2025-11-08T03:00;100;0;0.0;0.0
2025-11-08T04:00;100;0;0.0;0.0
2025-11-08T05:00;100;0;0.0;0.0
2025-11-08T06:00;100;0;0.0;0.0
2025-11-08T07:00;60;22;0.0;0.0
2025-11-08T08:00;30;57;28.0;0.12
2025-11-08T09:00;60;48;127.5;0.707
2025-11-08T10:00;100;15;235.2;1.492
2025-11-08T11:00;60;34;311.8;2.059
2025-11-08T12:00;30;70;328.0;2.071
2025-11-08T13:00;30;59;259.2;1.424
2025-11-08T14:00;30;79;227.2;0.953
2025-11-08T15:00;10;87;141.8;0.356
2025-11-08T16:00;10;96;51.8;0.03
2025-11-08T17:00;10;100;3.5;0.0
2025-11-08T18:00;10;100;0.0;0.0
2025-11-08T19:00;10;100;0.0;0.0
2025-11-08T20:00;10;99;0.0;0.0
2025-11-08T21:00;10;88;0.0;0.0
2025-11-08T22:00;10;100;0.0;0.0
2025-11-08T23:00;10;100;0.0;0.0
