datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-09T00:00;10;100;0.0;0.0
2026-06-09T01:00;10;100;0.0;0.0
2026-06-09T02:00;10;100;0.0;0.0
2026-06-09T03:00;10;100;0.0;0.0
2026-06-09T04:00;10;100;0.0;0.0
2026-06-09T05:00;10;97;0.0;0.0
2026-06-09T06:00;10;95;18.0;0.029
2026-06-09T07:00;30;63;51.0;0.185
2026-06-09T08:00;10;100;162.0;0.898
2026-06-09T09:00;10;100;166.0;1.201
2026-06-09T10:00;10;94;216.0;1.852
2026-06-09T11:00;10;100;173.0;1.638
2026-06-09T12:00;10;100;190.0;1.873
2026-06-09T13:00;10;100;189.0;1.837
2026-06-09T14:00;10;100;189.0;1.713
2026-06-09T15:00;10;100;137.0;1.086
2026-06-09T16:00;10;100;215.0;1.374
2026-06-09T17:00;10;100;242.0;1.104
2026-06-09T18:00;10;100;228.0;0.585
2026-06-09T19:00;10;100;168.0;0.09
2026-06-09T20:00;10;100;101.0;0.0
2026-06-09T21:00;10;100;28.0;0.0
2026-06-09T22:00;10;100;0.0;0.0
2026-06-09T23:00;10;100;0.0;0.0
