datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-07-21T00:00;10;100;0.0;0.0
2025-07-21T01:00;100;5;0.0;0.0
2025-07-21T02:00;30;74;0.0;0.0
2025-07-21T03:00;30;57;0.0;0.0
2025-07-21T04:00;60;40;0.0;0.0
2025-07-21T05:00;100;15;0.0;0.0
2025-07-21T06:00;10;94;11.8;0.013
2025-07-21T07:00;10;100;81.0;0.258
2025-07-21T08:00;10;100;176.2;0.91
2025-07-21T09:00;10;100;271.2;1.876
2025-07-21T10:00;10;97;351.8;2.93
2025-07-21T11:00;10;98;345.8;3.215
2025-07-21T12:00;10;99;421.0;4.109
2025-07-21T13:00;10;100;572.0;5.539
2025-07-21T14:00;10;100;603.8;5.478
2025-07-21T15:00;10;100;253.5;2.02
2025-07-21T16:00;10;100;330.5;2.131
2025-07-21T17:00;10;96;105.0;0.485
2025-07-21T18:00;10;100;104.5;0.271
2025-07-21T19:00;10;100;48.5;0.025
2025-07-21T20:00;10;100;23.5;0.0
2025-07-21T21:00;10;100;8.2;0.0
2025-07-21T22:00;10;100;0.0;0.0
2025-07-21T23:00;10;100;0.0;0.0
