datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-04T00:00;10;100;0.0;0.0
2025-08-04T01:00;10;100;0.0;0.0
2025-08-04T02:00;10;100;0.0;0.0
2025-08-04T03:00;10;98;0.0;0.0
2025-08-04T04:00;10;100;0.0;0.0
2025-08-04T05:00;10;100;0.0;0.0
2025-08-04T06:00;10;100;2.8;0.002
2025-08-04T07:00;10;100;41.2;0.121
2025-08-04T08:00;10;100;141.8;0.703
2025-08-04T09:00;10;100;148.5;1.001
2025-08-04T10:00;10;100;211.0;1.725
2025-08-04T11:00;10;100;319.2;2.925
2025-08-04T12:00;10;100;394.0;3.794
2025-08-04T13:00;10;99;434.2;4.146
2025-08-04T14:00;10;100;266.0;2.373
2025-08-04T15:00;10;100;153.0;1.193
2025-08-04T16:00;10;100;128.5;0.802
2025-08-04T17:00;60;21;205.0;0.896
2025-08-04T18:00;100;2;405.5;0.936
2025-08-04T19:00;30;55;256.2;0.05
2025-08-04T20:00;100;0;101.0;0.0
2025-08-04T21:00;60;45;12.0;0.0
2025-08-04T22:00;100;0;0.0;0.0
2025-08-04T23:00;30;60;0.0;0.0
