datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-07T00:00;10;97;0.0;0.0
2025-12-07T01:00;10;98;0.0;0.0
2025-12-07T02:00;10;96;0.0;0.0
2025-12-07T03:00;30;67;0.0;0.0
2025-12-07T04:00;10;89;0.0;0.0
2025-12-07T05:00;10;100;0.0;0.0
2025-12-07T06:00;10;100;0.0;0.0
2025-12-07T07:00;10;100;0.0;0.0
2025-12-07T08:00;10;100;0.2;0.001
2025-12-07T09:00;10;100;22.8;0.106
2025-12-07T10:00;10;96;57.5;0.314
2025-12-07T11:00;30;77;127.2;0.736
2025-12-07T12:00;10;85;190.5;1.063
2025-12-07T13:00;10;92;133.5;0.648
2025-12-07T14:00;10;81;129.8;0.475
2025-12-07T15:00;30;74;94.5;0.197
2025-12-07T16:00;10;89;23.2;0.006
2025-12-07T17:00;30;73;0.0;0.0
2025-12-07T18:00;60;36;0.0;0.0
2025-12-07T19:00;30;62;0.0;0.0
2025-12-07T20:00;10;96;0.0;0.0
2025-12-07T21:00;10;100;0.0;0.0
2025-12-07T22:00;10;100;0.0;0.0
2025-12-07T23:00;10;100;0.0;0.0
