datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-08-20T00:00;100;0;0.0;0.0
2025-08-20T01:00;100;0;0.0;0.0
2025-08-20T02:00;100;0;0.0;0.0
2025-08-20T03:00;100;0;0.0;0.0
2025-08-20T04:00;100;0;0.0;0.0
2025-08-20T05:00;100;0;0.0;0.0
2025-08-20T06:00;100;0;0.0;0.0
2025-08-20T07:00;100;0;36.0;0.095
2025-08-20T08:00;100;0;158.2;0.742
2025-08-20T09:00;100;0;316.0;2.055
2025-08-20T10:00;100;0;475.2;3.778
2025-08-20T11:00;100;0;606.2;5.416
2025-08-20T12:00;60;27;707.2;6.639
2025-08-20T13:00;60;46;759.0;7.042
2025-08-20T14:00;10;88;616.8;5.312
2025-08-20T15:00;60;36;652.8;4.855
2025-08-20T16:00;10;100;566.5;3.304
2025-08-20T17:00;100;2;476.8;1.863
2025-08-20T18:00;60;22;357.5;0.641
2025-08-20T19:00;10;94;194.0;0.0
2025-08-20T20:00;30;66;55.5;0.0
2025-08-20T21:00;10;100;0.5;0.0
2025-08-20T22:00;10;100;0.0;0.0
2025-08-20T23:00;10;100;0.0;0.0
