datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-04-21T00:00;10;100;0.0;0.0
2026-04-21T01:00;10;93;0.0;0.0
2026-04-21T02:00;10;99;0.0;0.0
2026-04-21T03:00;10;100;0.0;0.0
2026-04-21T04:00;10;96;0.0;0.0
2026-04-21T05:00;10;97;0.0;0.0
2026-04-21T06:00;10;100;0.0;0.0
2026-04-21T07:00;10;92;21.8;0.06
2026-04-21T08:00;60;43;141.0;0.678
2026-04-21T09:00;30;53;299.0;1.973
2026-04-21T10:00;10;81;403.8;3.238
2026-04-21T11:00;10;83;495.0;4.438
2026-04-21T12:00;60;40;585.0;5.486
2026-04-21T13:00;10;92;647.2;5.971
2026-04-21T14:00;10;94;661.0;5.632
2026-04-21T15:00;10;93;539.5;3.943
2026-04-21T16:00;30;77;507.8;2.882
2026-04-21T17:00;10;100;345.2;1.288
2026-04-21T18:00;10;100;223.2;0.359
2026-04-21T19:00;10;100;118.8;0.0
2026-04-21T20:00;10;80;27.2;0.0
2026-04-21T21:00;60;21;0.0;0.0
2026-04-21T22:00;60;22;0.0;0.0
2026-04-21T23:00;100;0;0.0;0.0
