datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-08T00:00;10;100;0.0;0.0
2025-12-08T01:00;10;97;0.0;0.0
2025-12-08T02:00;10;100;0.0;0.0
2025-12-08T03:00;10;99;0.0;0.0
2025-12-08T04:00;10;100;0.0;0.0
2025-12-08T05:00;10;100;0.0;0.0
2025-12-08T06:00;10;100;0.0;0.0
2025-12-08T07:00;10;100;0.0;0.0
2025-12-08T08:00;10;100;0.2;0.001
2025-12-08T09:00;60;40;37.0;0.171
2025-12-08T10:00;30;54;108.5;0.591
2025-12-08T11:00;30;63;152.2;0.879
2025-12-08T12:00;10;95;204.0;1.136
2025-12-08T13:00;30;62;178.5;0.865
2025-12-08T14:00;60;42;182.8;0.669
2025-12-08T15:00;10;86;100.5;0.21
2025-12-08T16:00;30;74;19.8;0.005
2025-12-08T17:00;10;100;0.0;0.0
2025-12-08T18:00;10;100;0.0;0.0
2025-12-08T19:00;10;100;0.0;0.0
2025-12-08T20:00;10;95;0.0;0.0
2025-12-08T21:00;10;100;0.0;0.0
2025-12-08T22:00;10;100;0.0;0.0
2025-12-08T23:00;10;100;0.0;0.0
