datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-06-05T00:00;10;100;0.0;0.0
2026-06-05T01:00;10;100;0.0;0.0
2026-06-05T02:00;10;100;0.0;0.0
2026-06-05T03:00;10;100;0.0;0.0
2026-06-05T04:00;10;100;0.0;0.0
2026-06-05T05:00;10;100;0.0;0.0
2026-06-05T06:00;10;100;5.0;0.008
2026-06-05T07:00;10;100;21.0;0.076
2026-06-05T08:00;10;100;44.0;0.244
2026-06-05T09:00;10;100;85.0;0.615
2026-06-05T10:00;10;100;107.0;0.917
2026-06-05T11:00;10;100;178.0;1.685
2026-06-05T12:00;10;100;325.0;3.202
2026-06-05T13:00;10;100;402.0;3.902
2026-06-05T14:00;10;94;506.0;4.573
2026-06-05T15:00;30;66;341.0;2.691
2026-06-05T16:00;30;70;366.0;2.324
2026-06-05T17:00;10;100;469.0;2.116
2026-06-05T18:00;10;99;207.0;0.519
2026-06-05T19:00;30;79;144.0;0.068
2026-06-05T20:00;30;64;81.0;0.0
2026-06-05T21:00;60;32;26.0;0.0
2026-06-05T22:00;60;43;0.0;0.0
2026-06-05T23:00;60;37;0.0;0.0
