datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-07-10T00:00;10;85;0.0;0.0
2025-07-10T01:00;30;75;0.0;0.0
2025-07-10T02:00;10;92;0.0;0.0
2025-07-10T03:00;10;84;0.0;0.0
2025-07-10T04:00;10;100;0.0;0.0
2025-07-10T05:00;10;98;0.0;0.0
2025-07-10T06:00;10;100;7.2;0.01
2025-07-10T07:00;10;100;26.0;0.087
2025-07-10T08:00;10;100;75.0;0.398
2025-07-10T09:00;10;100;216.5;1.524
2025-07-10T10:00;10;100;323.5;2.725
2025-07-10T11:00;10;98;296.5;2.779
2025-07-10T12:00;10;90;504.8;4.958
2025-07-10T13:00;10;87;516.0;5.024
2025-07-10T14:00;10;98;474.5;4.33
2025-07-10T15:00;30;68;525.0;4.215
2025-07-10T16:00;10;96;496.8;3.239
2025-07-10T17:00;10;100;255.2;1.201
2025-07-10T18:00;10;85;222.5;0.602
2025-07-10T19:00;10;100;149.2;0.099
2025-07-10T20:00;10;100;68.2;0.0
2025-07-10T21:00;10;91;16.2;0.0
2025-07-10T22:00;30;57;0.0;0.0
2025-07-10T23:00;30;64;0.0;0.0
