datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2025-12-14T00:00;10;100;0.0;0.0
2025-12-14T01:00;10;100;0.0;0.0
2025-12-14T02:00;10;100;0.0;0.0
2025-12-14T03:00;10;100;0.0;0.0
2025-12-14T04:00;10;95;0.0;0.0
2025-12-14T05:00;10;97;0.0;0.0
2025-12-14T06:00;10;98;0.0;0.0
2025-12-14T07:00;10;100;0.0;0.0
2025-12-14T08:00;10;100;0.0;0.0
2025-12-14T09:00;10;100;9.8;0.044
2025-12-14T10:00;10;100;32.0;0.171
2025-12-14T11:00;10;100;63.2;0.36
2025-12-14T12:00;10;100;85.2;0.471
2025-12-14T13:00;10;100;72.2;0.348
2025-12-14T14:00;10;100;56.2;0.206
2025-12-14T15:00;10;100;35.0;0.074
2025-12-14T16:00;10;100;8.8;0.003
2025-12-14T17:00;10;100;0.0;0.0
2025-12-14T18:00;10;100;0.0;0.0
2025-12-14T19:00;10;100;0.0;0.0
2025-12-14T20:00;10;100;0.0;0.0
2025-12-14T21:00;10;100;0.0;0.0
2025-12-14T22:00;10;100;0.0;0.0
2025-12-14T23:00;10;100;0.0;0.0
