datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-05-24T00:00;30;62;0.0;0.0
2026-05-24T01:00;60;27;0.0;0.0
2026-05-24T02:00;100;0;0.0;0.0
2026-05-24T03:00;100;0;0.0;0.0
2026-05-24T04:00;100;0;0.0;0.0
2026-05-24T05:00;100;0;0.0;0.0
2026-05-24T06:00;100;0;21.0;0.031
2026-05-24T07:00;60;41;117.0;0.414
2026-05-24T08:00;60;33;254.0;1.394
2026-05-24T09:00;100;0;419.0;3.013
2026-05-24T10:00;60;24;573.0;4.889
2026-05-24T11:00;100;19;698.0;6.577
2026-05-24T12:00;100;0;797.0;7.81
2026-05-24T13:00;100;16;846.0;8.153
2026-05-24T14:00;10;100;839.0;7.506
2026-05-24T15:00;30;65;784.0;6.095
2026-05-24T16:00;100;0;667.0;4.137
2026-05-24T17:00;10;98;560.0;2.429
2026-05-24T18:00;10;98;355.0;0.819
2026-05-24T19:00;30;66;227.0;0.056
2026-05-24T20:00;60;30;105.0;0.0
2026-05-24T21:00;100;10;17.0;0.0
2026-05-24T22:00;30;72;0.0;0.0
2026-05-24T23:00;60;28;0.0;0.0
