datetime;sun_pct;cloudcover_pct;shortwave_wm2;pv_estimate_kwh
2026-03-19T00:00;60;34;0.0;0.0
2026-03-19T01:00;10;100;0.0;0.0
2026-03-19T02:00;10;90;0.0;0.0
2026-03-19T03:00;60;21;0.0;0.0
2026-03-19T04:00;10;85;0.0;0.0
2026-03-19T05:00;60;46;0.0;0.0
2026-03-19T06:00;10;87;0.0;0.0
2026-03-19T07:00;10;100;21.8;0.075
2026-03-19T08:00;30;68;132.8;0.708
2026-03-19T09:00;100;17;290.0;1.984
2026-03-19T10:00;100;0;442.0;3.487
2026-03-19T11:00;100;0;558.2;4.687
2026-03-19T12:00;100;0;624.5;5.201
2026-03-19T13:00;100;0;635.2;4.885
2026-03-19T14:00;10;80;584.8;3.816
2026-03-19T15:00;60;23;418.2;2.055
2026-03-19T16:00;100;0;319.8;0.949
2026-03-19T17:00;100;1;207.5;0.17
2026-03-19T18:00;100;0;59.5;0.0
2026-03-19T19:00;30;57;0.2;0.0
2026-03-19T20:00;30;54;0.0;0.0
2026-03-19T21:00;60;48;0.0;0.0
2026-03-19T22:00;10;89;0.0;0.0
2026-03-19T23:00;30;72;0.0;0.0
